"","czas","nazwa","cena","ilosc"
"37594","12:03:34","ALCHEMIA",55,360
"37595","12:03:34","ALCHEMIA",55.1,85
"37596","12:03:34","ALCHEMIA",55.1,150
"37597","12:03:34","ALCHEMIA",55.1,25
"37598","12:03:34","ALCHEMIA",55,25
"37599","12:03:34","ALCHEMIA",55,3
"37600","12:03:34","ALCHEMIA",55,15
"37601","12:03:35","TZ0508",101.02,349
"37602","12:03:35","TZ0508",101.02,363
"37603","12:03:35","ACTION",18.3,90
"37604","12:03:35","ACTION",18.3,210
"37605","12:03:35","TPSA",25.96,500
"37606","12:03:35","TPSA",25.96,12
"37607","12:03:35","TPSA",25.96,48
"37608","12:03:36","KGHM",90.25,2000
"37609","12:03:37","MILLENNIUM",10.12,300
"37610","12:03:37","RUCH-PDA",23.4,150
"37611","12:03:38","ELEKTRIM",6.52,41
"37612","12:03:38","ELEKTRIM",6.54,669
"37613","12:03:38","ELEKTRIM",6.53,3164
"37614","12:03:38","KGHM",90.25,1000
"37615","12:03:40","FW20H7",34820,2
"37616","12:03:40","FW20H7",34820,1
"37617","12:03:40","FW20H7",34820,1
"37618","12:03:40","TRITON",18.95,60
"37619","12:03:40","BIOTON",1.99,2278
"37620","12:03:40","SKOTAN",13.02,200
"37621","12:03:40","TVN",25.6,5000
"37622","12:03:41","ECHO",104.3,10
"37623","12:03:42","BIOTON",1.99,3943
"37624","12:03:42","MOSTALEXP",5.26,480
"37625","12:03:42","MOSTALEXP",5.26,400
"37626","12:03:43","HYGIENIKA",2.96,419
"37627","12:03:43","SKOTAN",13.02,140
"37628","12:03:44","ASSECOPOL",68.1,368
"37629","12:03:44","ASSECOPOL",68.2,425
"37630","12:03:45","BIOTON",1.99,67
"37631","12:03:46","ARTERIA",25,61
"37632","12:03:48","HTLSTREFA",96.3,78
"37633","12:03:48","HTLSTREFA",96.3,22
"37634","12:03:48","INTERFERI",9.98,210
"37635","12:03:48","INTERFERI",10,1500
"37636","12:03:48","INTERFERI",10,852
"37637","12:03:48","INTERFERI",10,102
"37638","12:03:48","INTERFERI",10,114
"37639","12:03:48","INTERFERI",10,222
"37640","12:03:48","PBG",290.2,200
"37641","12:03:50","DROZAPOL",9.75,348
"37642","12:03:50","DROZAPOL",9.75,340
"37643","12:03:50","DROZAPOL",9.75,773
"37644","12:03:50","HYGIENIKA",2.95,738
"37645","12:03:50","MOSTALEXP",5.26,300
"37646","12:03:51","TZ0508",100.96,212
"37647","12:03:51","TZ0508",100.96,500
"37648","12:03:51","BBIDEVNFI",2.67,4500
"37649","12:03:55","POLMOSBIA",102.3,20
"37650","12:03:55","POLMOSBIA",102.3,1
"37651","12:03:56","ASSECOPOL",68.2,150
"37652","12:03:59","ECHO",104.3,30
"37653","12:04:01","FPKMM7",17450,1
"37654","12:04:01","MOSTALEXP",5.26,1000
"37655","12:04:03","BUDOPOL",7.35,1000
"37656","12:04:03","ALCHEMIA",55,15
"37657","12:04:03","ALCHEMIA",54.8,35
"37658","12:04:03","ALCHEMIA",54.9,100
"37659","12:04:06","ACTION",18.29,100
"37660","12:04:06","INTERIA.PL",64.9,11
"37661","12:04:07","GTC",49.47,1290
"37662","12:04:07","GTC",49.47,210
"37663","12:04:08","POLMOSBIA",102.4,20
"37664","12:04:08","POLMOSBIA",102.4,558
"37665","12:04:08","POLMOSBIA",102.4,392
"37666","12:04:09","B3SYSTEM-PDA",6.25,70
"37667","12:04:09","MOSTALEXP",5.28,180
"37668","12:04:09","PLASTBOX",28,21
"37669","12:04:09","PLASTBOX",28,248
"37670","12:04:11","GTC",49.47,1000
"37671","12:04:12","DUDA",13.97,400
"37672","12:04:12","GTC",49.47,500
"37673","12:04:13","MOSTALEXP",5.26,383
"37674","12:04:13","MOSTALEXP",5.26,117
"37675","12:04:14","FW20H7",34800,2
"37676","12:04:14","FW20H7",34810,4
"37677","12:04:14","FW20H7",34810,2
"37678","12:04:14","BUDOPOL",7.36,288
"37679","12:04:14","BUDOPOL",7.36,4712
"37680","12:04:14","BIOTON",1.99,2529
"37681","12:04:14","NAFTA",26,206
"37682","12:04:14","PEP",17.7,313
"37683","12:04:15","TZ0508",101.02,210
"37684","12:04:15","TZ0508",101.02,500
"37685","12:04:15","FTPSH7",12920,1
"37686","12:04:15","FW20H7",34800,5
"37687","12:04:15","FW20H7",34800,10
"37688","12:04:15","FW20H7",34800,5
"37689","12:04:16","ACTION",18.29,150
"37690","12:04:16","ACTION",18.3,609
"37691","12:04:16","ACTION",18.3,241
"37692","12:04:16","JUPITER",3.49,4242
"37693","12:04:17","GTC",49.47,500
"37694","12:04:17","MOSTALZAB",6.38,280
"37695","12:04:17","MOSTALZAB",6.38,720
"37696","12:04:18","GETIN",15.1,1273
"37697","12:04:18","GETIN",15.1,227
"37698","12:04:21","BIOTON",1.99,1600
"37699","12:04:22","FW20H7",34800,25
"37700","12:04:22","GTC",49.47,710
"37701","12:04:23","PKOBP",48.6,200
"37702","12:04:24","JUPITER",3.52,200
"37703","12:04:24","PROCHNIK",0.81,1088
"37704","12:04:26","TZ0508",100.96,486
"37705","12:04:26","TZ0508",100.96,224
"37706","12:04:26","TECHMEX",25.3,203
"37707","12:04:26","TECHMEX",25.3,797
"37708","12:04:27","DUDA",13.97,500
"37709","12:04:27","INTERFERI",10,400
"37710","12:04:30","BARLINEK",16.6,348
"37711","12:04:30","BARLINEK",16.6,5000
"37712","12:04:30","BARLINEK",16.6,1000
"37713","12:04:32","AGORA",40.7,100
"37714","12:04:32","BIOTON",1.99,1000
"37715","12:04:32","GTC",49.48,217
"37716","12:04:32","GTC",49.49,404
"37717","12:04:32","GTC",49.49,379
"37718","12:04:33","FW20H7",34800,1
"37719","12:04:33","FW20H7",34800,1
"37720","12:04:33","DUDA",13.97,400
"37721","12:04:37","BMPAG",9.55,175
"37722","12:04:37","BMPAG",9.61,1
"37723","12:04:37","ARKAFRN12",174.9,4
"37724","12:04:37","BORYSZEW",23,20
"37725","12:04:37","GTC",49.49,296
"37726","12:04:38","GTC",49.5,1000
"37727","12:04:38","BBIDEVNFI",2.67,3000
"37728","12:04:39","BUDOPOL",7.35,798
"37729","12:04:40","IGROUP",11.01,100
"37730","12:04:40","HYPERION",10.25,205
"37731","12:04:41","TOORA",25.5,70
"37732","12:04:43","ACTION",18.3,181
"37733","12:04:43","ACTION",18.3,19
"37734","12:04:43","ZURAWIE",17.1,1000
"37735","12:04:44","ADVADIS",1.53,1395
"37736","12:04:44","ADVADIS",1.53,2605
"37737","12:04:44","KREZUS",4.8,400
"37738","12:04:45","GTC",49.5,716
"37739","12:04:45","MOSTALZAB",6.38,833
"37740","12:04:45","MOSTALZAB",6.37,700
"37741","12:04:45","MOSTALZAB",6.36,467
"37742","12:04:45","MOSTALZAB",6.36,2000
"37743","12:04:47","KREZUS",4.8,500
"37744","12:04:48","ECHO",104,5
"37745","12:04:51","LOTOS",46.81,506
"37746","12:04:52","CCC",49.6,5000
"37747","12:04:55","TZ0508",101.02,427
"37748","12:04:55","TZ0508",101.02,282
"37749","12:04:55","GANT",82.1,60
"37750","12:04:58","AMPLI",12.08,150
"37751","12:04:58","AMPLI",12.1,350
"37752","12:04:58","AMPLI",12.1,221
"37753","12:04:58","AMPLI",12.09,1084
"37754","12:04:59","ZTSERG",13.56,52
"37755","12:05:01","IMPEXMET",231,37
"37756","12:05:01","MOSTALEXP",5.28,505
"37757","12:05:01","MOSTALEXP",5.28,301
"37758","12:05:01","MOSTALEXP",5.28,200
"37759","12:05:01","MOSTALEXP",5.28,495
"37760","12:05:02","ECHO",103.5,28
"37761","12:05:02","ECHO",103.5,12
"37762","12:05:03","TZ0508",101.01,10
"37763","12:05:03","ECHO",104,65
"37764","12:05:03","ECHO",104.6,144
"37765","12:05:03","ECHO",104.7,248
"37766","12:05:03","ECHO",104.7,3585
"37767","12:05:03","MOSTALEXP",5.28,1699
"37768","12:05:03","MOSTALEXP",5.28,1001
"37769","12:05:04","BUDOPOL",7.36,1088
"37770","12:05:05","TVN",25.6,500
"37771","12:05:06","KREZUS",4.8,330
"37772","12:05:07","GETIN",15.09,100
"37773","12:05:07","SRUBEX",34.85,5
"37774","12:05:07","SRUBEX",34.85,6
"37775","12:05:08","BIOTON",1.99,1000
"37776","12:05:08","MEWA",3.52,100
"37777","12:05:08","MEDIATEL",21.68,25
"37778","12:05:09","CIECH",70,100
"37779","12:05:09","CIECH",70,4900
"37780","12:05:09","MOSTALEXP",5.29,1000
"37781","12:05:11","ELEKTROEX",3.65,195
"37782","12:05:11","ERGIS",6.48,500
"37783","12:05:12","ONE2ONE",13.48,150
"37784","12:05:13","FW20H7",34800,1
"37785","12:05:13","BUDOPOL",7.38,95
"37786","12:05:13","BUDOPOL",7.38,155
"37787","12:05:14","ECHO",104.8,1000
"37788","12:05:14","ECHO",104.9,50
"37789","12:05:14","ECHO",105,150
"37790","12:05:14","ECHO",104.7,30
"37791","12:05:14","ECHO",104.8,40
"37792","12:05:14","ECHO",104.7,1415
"37793","12:05:14","ECHO",105,745
"37794","12:05:14","POLNORD",128,70
"37795","12:05:14","POLNORD",128,193
"37796","12:05:15","RAFAKO",38.5,50
"37797","12:05:15","TVN",25.6,4500
"37798","12:05:16","ODLEWNIE",10.95,36
"37799","12:05:17","FW20H7",34800,1
"37800","12:05:17","MOSTALZAB",6.39,400
"37801","12:05:17","MOSTALZAB",6.4,600
"37802","12:05:17","ODLEWNIE",10.95,250
"37803","12:05:19","TZ0508",100.96,276
"37804","12:05:19","TZ0508",100.96,433
"37805","12:05:19","ALCHEMIA",55,220
"37806","12:05:19","ALCHEMIA",54.8,265
"37807","12:05:20","ELSTAROIL",13.55,52
"37808","12:05:20","ALCHEMIA",54.75,50
"37809","12:05:20","ALCHEMIA",54.5,60
"37810","12:05:20","ALCHEMIA",54.5,170
"37811","12:05:20","ALCHEMIA",54.5,20
"37812","12:05:20","ALCHEMIA",54.5,40
"37813","12:05:20","ALCHEMIA",54.7,100
"37814","12:05:20","ALCHEMIA",54.6,300
"37815","12:05:20","ALCHEMIA",54.6,55
"37816","12:05:22","DUDA",13.97,1000
"37817","12:05:22","ECHO",105,2255
"37818","12:05:23","LENTEX",39.6,39
"37819","12:05:23","LENTEX",39.69,1
"37820","12:05:23","MNI",5.08,40
"37821","12:05:23","MNI",5.08,200
"37822","12:05:23","MNI",5.08,260
"37823","12:05:26","ERGIS",6.49,1000
"37824","12:05:26","MOSTALEXP",5.3,2000
"37825","12:05:27","BUDOPOL",7.38,1845
"37826","12:05:27","BUDOPOL",7.38,3000
"37827","12:05:27","MOSTALEXP",5.3,2670
"37828","12:05:27","MOSTALEXP",5.3,1000
"37829","12:05:27","MOSTALEXP",5.3,1000
"37830","12:05:29","KREZUS",4.8,400
"37831","12:05:30","IMPEXMET",231,49
"37832","12:05:32","NOWAGALA",4.93,1000
"37833","12:05:33","BUDOPOL",7.39,71
"37834","12:05:34","PGNIG",3.74,1719
"37835","12:05:35","FW20H7",34800,1
"37836","12:05:35","CIECH",70,100
"37837","12:05:35","INTERFERI",9.95,228
"37838","12:05:35","MOSTALEXP",5.33,900
"37839","12:05:35","MOSTALEXP",5.33,178
"37840","12:05:36","INTERFERI",10,76
"37841","12:05:37","BIOTON",1.99,1000
"37842","12:05:37","ERGIS",6.49,60
"37843","12:05:37","ERGIS",6.5,200
"37844","12:05:37","MOSTALEXP",5.33,14
"37845","12:05:40","BIOTON",1.99,3000
"37846","12:05:41","NETIA",4.92,6000
"37847","12:05:41","POLNORD",127.1,2
"37848","12:05:41","POLNORD",127.1,48
"37849","12:05:41","PLASTBOX",28,31
"37850","12:05:42","BIOTON",1.99,1000
"37851","12:05:42","CENSTALGD",17.5,99
"37852","12:05:42","KGHM",90.2,20
"37853","12:05:43","DOMDEV",164.9,8
"37854","12:05:45","MIDAS",28.9,100
"37855","12:05:46","KREZUS",4.8,400
"37856","12:05:47","BUDIMEX",106,5
"37857","12:05:47","ECHO",105,1000
"37858","12:05:48","BUDOPOL",7.39,180
"37859","12:05:48","BIOTON",1.99,3800
"37860","12:05:48","ALCHEMIA",55,220
"37861","12:05:48","ALCHEMIA",55.45,136
"37862","12:05:49","BUDOPOL",7.38,130
"37863","12:05:50","ALCHEMIA",54.85,36
"37864","12:05:50","ALCHEMIA",54.5,19
"37865","12:05:50","ALCHEMIA",54.5,30
"37866","12:05:50","TVN",25.6,700
"37867","12:05:53","FW20M7",34680,1
"37868","12:05:53","ELEKTRIM",6.54,107
"37869","12:05:53","ELEKTRIM",6.54,393
"37870","12:05:53","NETIA",4.91,24
"37871","12:05:53","ZURAWIE",17.1,100
"37872","12:05:54","BPHFIZSN",133,139
"37873","12:05:56","PCGUARD",0.55,1500
"37874","12:05:59","TZ0508",101.02,218
"37875","12:05:59","TZ0508",101.02,488
"37876","12:05:59","ENERGOPLD",9,289
"37877","12:05:59","ENERGOPLD",9,211
"37878","12:05:59","GANT",82.1,95
"37879","12:05:59","IMPEXMET",231,101
"37880","12:05:59","MOSTALZAB",6.4,1000
"37881","12:06:01","ECHO",105,4000
"37882","12:06:01","CEDC",92,193
"37883","12:06:01","CEDC",92,7
"37884","12:06:02","MOSTALEXP",5.33,300
"37885","12:06:02","SKOTAN",13.04,120
"37886","12:06:02","SKOTAN",13.05,291
"37887","12:06:03","MOSTALEXP",5.33,3508
"37888","12:06:03","MOSTALEXP",5.33,274
"37889","12:06:03","MOSTALEXP",5.34,938
"37890","12:06:03","MOSTALEXP",5.34,1000
"37891","12:06:03","MOSTALEXP",5.34,30
"37892","12:06:03","MOSTALEXP",5.34,250
"37893","12:06:04","GANT",82.1,17
"37894","12:06:05","GANT",82.1,5
"37895","12:06:05","HUTMEN",25.55,200
"37896","12:06:06","BUDOPOL",7.39,520
"37897","12:06:08","GTC",49.6,274
"37898","12:06:09","MOSTALZAB",6.4,35
"37899","12:06:10","BIOTON",1.99,1000
"37900","12:06:10","BPHFIZSN",133.5,25
"37901","12:06:10","MCI",9.01,600
"37902","12:06:10","MCI",9,400
"37903","12:06:11","BIOTON",1.99,500
"37904","12:06:11","LOTOS",46.8,20
"37905","12:06:11","MOSTALEXP",5.31,400
"37906","12:06:14","FW20M7",34680,1
"37907","12:06:14","ECHO",104.7,104
"37908","12:06:14","GTC",49.6,50
"37909","12:06:14","TVN",25.62,109
"37910","12:06:15","JUPITER",3.52,1000
"37911","12:06:15","BBICAPNFI",14.74,100
"37912","12:06:15","PKNORLEN",47.86,15
"37913","12:06:15","PKNORLEN",47.86,57
"37914","12:06:16","TZ0508",100.96,139
"37915","12:06:16","TZ0508",100.96,500
"37916","12:06:16","TZ0508",100.96,67
"37917","12:06:17","BIOTON",1.99,4010
"37918","12:06:17","BIOTON",1.99,5990
"37919","12:06:17","GANT",82.1,10
"37920","12:06:18","ASTARTA",16.05,1000
"37921","12:06:18","KGHM",90.25,1000
"37922","12:06:20","ATLANTIS",1.98,296
"37923","12:06:20","ATLANTIS",1.98,704
"37924","12:06:20","BIOTON",1.99,5000
"37925","12:06:21","ALCHEMIA",55.45,64
"37926","12:06:23","UNIMIL",5.76,932
"37927","12:06:23","UNIMIL",5.76,168
"37928","12:06:24","PCGUARD",0.55,1500
"37929","12:06:25","BIOTON",1.99,1299
"37930","12:06:25","BIOTON",1.98,3235
"37931","12:06:27","LOTOS",46.8,30
"37932","12:06:27","PKOBP",48.61,20
"37933","12:06:27","PKOBP",48.6,180
"37934","12:06:28","ALCHEMIA",55.45,10
"37935","12:06:29","BIOTON",1.99,448
"37936","12:06:29","CSS",33,80
"37937","12:06:29","CSS",33.13,362
"37938","12:06:29","MOSTALEXP",5.31,500
"37939","12:06:31","SKOTAN",13.05,400
"37940","12:06:32","PCGUARD",0.55,17207
"37941","12:06:33","PCGUARD",0.55,2793
"37942","12:06:33","TVN",25.6,2000
"37943","12:06:34","ERGIS",6.5,240
"37944","12:06:34","GTC",49.6,25
"37945","12:06:34","PROKOM",174.6,50
"37946","12:06:34","PROKOM",174.8,310
"37947","12:06:36","EMPERIA",91,20
"37948","12:06:37","NETIA",4.92,140
"37949","12:06:38","GANT",82.05,300
"37950","12:06:38","RAFAKO",38.5,100
"37951","12:06:38","STALPROFI",20.75,20
"37952","12:06:39","BUDIMEX",106,49
"37953","12:06:39","BUDIMEX",106,8
"37954","12:06:39","GANT",82,35
"37955","12:06:39","GANT",82,244
"37956","12:06:39","GANT",82,100
"37957","12:06:39","TECHMEX",25.3,1150
"37958","12:06:39","TECHMEX",25.3,300
"37959","12:06:41","BUDOPOL",7.39,950
"37960","12:06:41","BIOTON",1.99,60000
"37961","12:06:41","SIMPLE",8.06,405
"37962","12:06:42","ARTERIA",25,50
"37963","12:06:42","ARTERIA",25,100
"37964","12:06:42","EUROTEL-PDA",15.48,574
"37965","12:06:42","EUROTEL-PDA",15.48,1045
"37966","12:06:43","INTERFERI",10,420
"37967","12:06:43","NETIA",4.92,3200
"37968","12:06:44","ALCHEMIA",55.45,23
"37969","12:06:44","RAFAKO",38.5,300
"37970","12:06:45","DROZAPOL",9.75,100
"37971","12:06:45","MNI",5.09,3500
"37972","12:06:46","MOSTALEXP",5.33,204
"37973","12:06:46","NORTCOAST",4.1,7900
"37974","12:06:46","NORTCOAST",4.08,100
"37975","12:06:46","NORTCOAST",4.1,2000
"37976","12:06:46","TVN",25.6,1000
"37977","12:06:46","TVN",25.6,1000
"37978","12:06:47","KREZUS",4.8,2
"37979","12:06:48","BIOTON",1.99,500
"37980","12:06:50","ENERGOPLD",9,89
"37981","12:06:51","BUDOPOL",7.39,530
"37982","12:06:51","BUDOPOL",7.39,80
"37983","12:06:54","PCGUARD",0.55,1500
"37984","12:06:55","PGF",75.75,20
"37985","12:06:55","PGF",75.7,100
"37986","12:06:55","TVN",25.6,1300
"37987","12:06:57","BIOTON",1.99,6800
"37988","12:06:57","REMAK",29.9,50
"37989","12:07:00","BUDOPOL",7.39,390
"37990","12:07:00","BUDOPOL",7.4,319
"37991","12:07:00","BUDOPOL",7.4,5341
"37992","12:07:01","BIOTON",1.99,3814
"37993","12:07:01","BIOTON",1.99,7186
"37994","12:07:01","PCGUARD",0.55,12000
"37995","12:07:02","MNI-PP",11.37,193
"37996","12:07:02","MNI-PP",11.35,149
"37997","12:07:02","MNI-PP",11.35,508
"37998","12:07:02","MNI-PP",11.36,150
"37999","12:07:03","MILLENNIUM",10.11,373
"38000","12:07:03","MILLENNIUM",10.11,100
"38001","12:07:03","SIMPLE",8.06,595
"38002","12:07:04","MW20",349.75,3
"38003","12:07:04","MW20",349,5
"38004","12:07:05","BUDIMEX",106,8
"38005","12:07:06","GANT",82,72
"38006","12:07:06","MOSTALEXP",5.33,196
"38007","12:07:06","MOSTALEXP",5.34,154
"38008","12:07:10","BIOTON",1.99,1000
"38009","12:07:10","MNI-PP",11.35,439
"38010","12:07:10","MNI-PP",11.3,300
"38011","12:07:10","MNI-PP",11.3,100
"38012","12:07:10","MNI-PP",11.3,19
"38013","12:07:10","MNI-PP",11.3,271
"38014","12:07:10","MNI-PP",11.3,120
"38015","12:07:10","MNI-PP",11.3,720
"38016","12:07:10","MNI-PP",11.3,500
"38017","12:07:10","MNI-PP",11.3,200
"38018","12:07:10","MNI-PP",11.3,1000
"38019","12:07:10","MNI-PP",11.31,150
"38020","12:07:10","MNI-PP",11.31,600
"38021","12:07:10","MNI-PP",11.31,1000
"38022","12:07:11","ECHO",105,2000
"38023","12:07:11","PGF",75.75,45
"38024","12:07:12","BIOTON",1.98,500
"38025","12:07:12","BIOTON",1.98,1000
"38026","12:07:12","BIOTON",1.98,17851
"38027","12:07:12","BIOTON",1.98,649
"38028","12:07:13","CSS",33.13,500
"38029","12:07:13","JUPITER",3.52,200
"38030","12:07:15","ENERGOPOL",102.9,149
"38031","12:07:15","RAFAKO",38.5,30
"38032","12:07:16","BIOTON",1.99,1000
"38033","12:07:16","ENERGOPOL",103,24
"38034","12:07:16","ENERGOPOL",103,198
"38035","12:07:16","PCGUARD",0.55,2000
"38036","12:07:19","TUP",16.88,1170
"38037","12:07:19","TUP",16.88,500
"38038","12:07:19","TUP",16.88,500
"38039","12:07:19","TUP",16.88,500
"38040","12:07:19","TUP",16.88,181
"38041","12:07:19","TUP",16.88,150
"38042","12:07:19","TUP",16.88,34
"38043","12:07:19","TUP",16.88,165
"38044","12:07:19","TUP",16.88,300
"38045","12:07:20","BUDOPOL",7.39,600
"38046","12:07:20","BIOTON",1.99,7611
"38047","12:07:20","BIOTON",1.99,18000
"38048","12:07:20","BIOTON",1.99,2770
"38049","12:07:20","BIOTON",1.99,36000
"38050","12:07:20","BIOTON",1.99,20000
"38051","12:07:20","BIOTON",1.99,7000
"38052","12:07:20","ELKOP",23,78
"38053","12:07:20","ELKOP",23.55,62
"38054","12:07:20","ELKOP",23.5,400
"38055","12:07:20","ELEKTROEX",3.66,1850
"38056","12:07:21","BIOTON",1.99,700
"38057","12:07:21","BIOTON",1.99,4000
"38058","12:07:21","BIOTON",1.99,2000
"38059","12:07:21","ONE2ONE",13.5,30
"38060","12:07:21","ONE2ONE",13.5,94
"38061","12:07:21","ONE2ONE",13.5,500
"38062","12:07:21","ONE2ONE",13.5,376
"38063","12:07:22","HTLSTREFA",96.3,30
"38064","12:07:23","ENAP",2.08,837
"38065","12:07:23","ENAP",2.08,1663
"38066","12:07:24","MOSTALEXP",5.34,300
"38067","12:07:27","BORYSZEW",23,1000
"38068","12:07:28","ALMA",99,37
"38069","12:07:30","B3SYSTEM-PDA",6.27,100
"38070","12:07:31","KOPEX",34,25
"38071","12:07:31","KOPEX",34,200
"38072","12:07:33","BIOTON",1.99,3495
"38073","12:07:33","HYPERION",10.25,250
"38074","12:07:33","MCI",9,11
"38075","12:07:34","KGHM",90.25,507
"38076","12:07:35","TVN",25.6,1000
"38077","12:07:37","BIOTON",1.99,36505
"38078","12:07:37","MOSTALZAB",6.4,500
"38079","12:07:38","KGHM",90.3,13
"38080","12:07:39","ATLANTIS",2,500
"38081","12:07:39","ALCHEMIA",55.45,46
"38082","12:07:40","PCGUARD",0.55,2000
"38083","12:07:40","WASKO",6.2,167
"38084","12:07:41","MILLENNIUM",10.1,189
"38085","12:07:41","MILLENNIUM",10.1,2691
"38086","12:07:41","MILLENNIUM",10.1,2000
"38087","12:07:41","MILLENNIUM",10.1,120
"38088","12:07:42","FAM",14.25,1450
"38089","12:07:43","ECHO",105.1,210
"38090","12:07:43","POLMOSBIA",102.4,20
"38091","12:07:44","IBSYSTEM-PDA",0.8,400
"38092","12:07:45","FW20H7",34810,1
"38093","12:07:45","14ZACH",4.95,211
"38094","12:07:45","14ZACH",4.95,2000
"38095","12:07:46","BIOTON",2,1000
"38096","12:07:46","08OCTAVA",38.21,327
"38097","12:07:46","08OCTAVA",38.01,111
"38098","12:07:46","08OCTAVA",38,45
"38099","12:07:46","08OCTAVA",38.1,100
"38100","12:07:46","08OCTAVA",38.2,100
"38101","12:07:46","08OCTAVA",38,100
"38102","12:07:46","TECHMEX",25.3,370
"38103","12:07:48","ENAP",2.08,337
"38104","12:07:48","ENAP",2.08,1000
"38105","12:07:48","ENAP",2.08,650
"38106","12:07:48","ENAP",2.09,500
"38107","12:07:48","ENAP",2.09,900
"38108","12:07:48","ENAP",2.09,1500
"38109","12:07:48","ENAP",2.09,1200
"38110","12:07:48","ENAP",2.09,2000
"38111","12:07:51","NETIA",4.92,5000
"38112","12:07:51","RUCH-PDA",23.1,50
"38113","12:07:53","PCGUARD",0.55,200
"38114","12:07:53","MOSTALEXP",5.34,858
"38115","12:07:53","MOSTALEXP",5.34,142
"38116","12:07:56","CAPITAL",8.1,80
"38117","12:07:57","CIECH",70,47
"38118","12:07:57","ELEKTROEX",3.69,1000
"38119","12:07:57","SKOTAN",13.05,851
"38120","12:07:58","GANT",82,6
"38121","12:07:58","KGHM",90.2,1
"38122","12:07:58","TVN",25.6,50
"38123","12:07:59","COMARCH",238,50
"38124","12:08:02","KGHM",90.3,25
"38125","12:08:04","PCGUARD",0.55,2000
"38126","12:08:05","BIOTON",1.99,163495
"38127","12:08:05","BIOTON",1.99,13200
"38128","12:08:05","BIOTON",1.99,13822
"38129","12:08:05","BIOTON",1.99,9483
"38130","12:08:06","CAPITAL",8.1,40
"38131","12:08:06","PEKAO",248,12
"38132","12:08:08","ENERGOPLD",9,91
"38133","12:08:09","MOSTALEXP",5.34,858
"38134","12:08:09","MOSTALEXP",5.35,142
"38135","12:08:09","ZURAWIE",17.2,30
"38136","12:08:10","FW20H7",34810,29
"38137","12:08:10","MMPPL",13.72,1200
"38138","12:08:12","GTC",49.6,750
"38139","12:08:12","KOPEX",33.91,100
"38140","12:08:12","KOPEX",33.9,49
"38141","12:08:14","GINOROSSI",19.05,30
"38142","12:08:14","GINOROSSI",19,30
"38143","12:08:15","KGHM",90.3,925
"38144","12:08:15","KGHM",90.3,75
"38145","12:08:15","POINTGROUP",4.14,500
"38146","12:08:15","POLICE",7.27,900
"38147","12:08:16","KREDYTB",21.65,60
"38148","12:08:18","BIOTON",1.99,2975
"38149","12:08:18","BIOTON",1.99,24
"38150","12:08:19","ENERGOPOL",103,44
"38151","12:08:20","BUDOPOL",7.39,100
"38152","12:08:20","BUDOPOL",7.4,1500
"38153","12:08:20","BUDOPOL",7.4,1000
"38154","12:08:20","BUDOPOL",7.4,270
"38155","12:08:20","BUDOPOL",7.4,659
"38156","12:08:20","BUDOPOL",7.4,200
"38157","12:08:21","ENAP",2.1,500
"38158","12:08:21","ENAP",2.1,2500
"38159","12:08:21","ALCHEMIA",55.45,12
"38160","12:08:22","NOWAGALA",4.91,500
"38161","12:08:22","ECHO",105.5,18
"38162","12:08:24","MILLENNIUM",10.11,1000
"38163","12:08:24","KRUSZWICA",67.85,14
"38164","12:08:26","ERGIS",6.51,300
"38165","12:08:27","BIOTON",1.99,476
"38166","12:08:27","BIOTON",1.99,100
"38167","12:08:30","ECHO",105.5,51
"38168","12:08:30","ENAP",2.09,3000
"38169","12:08:31","GANT",82,43
"38170","12:08:31","GANT",82,13
"38171","12:08:31","GANT",82,35
"38172","12:08:32","FW20H7",34800,1
"38173","12:08:32","PKOBP",48.6,500
"38174","12:08:32","MNI-PP",11.3,2710
"38175","12:08:32","MNI-PP",11.3,2000
"38176","12:08:33","BIOTON",1.99,3426
"38177","12:08:33","GANT",82,4
"38178","12:08:33","GANT",82.1,6
"38179","12:08:36","PCGUARD",0.55,2000
"38180","12:08:36","PGNIG",3.75,150
"38181","12:08:36","PGNIG",3.75,13550
"38182","12:08:36","PGNIG",3.75,2000
"38183","12:08:36","PGNIG",3.75,20000
"38184","12:08:36","PGNIG",3.75,2927
"38185","12:08:37","TVN",25.6,100
"38186","12:08:38","JUPITER",3.53,150
"38187","12:08:38","TVN",25.6,77
"38188","12:08:39","BIOTON",1.99,5000
"38189","12:08:42","BIOTON",1.99,2799
"38190","12:08:43","INGBSK",780,3
"38191","12:08:43","ALCHEMIA",55,50
"38192","12:08:43","ALCHEMIA",55,200
"38193","12:08:43","ALCHEMIA",55,50
"38194","12:08:43","GETIN",15.09,100
"38195","12:08:43","PKNORLEN",47.9,923
"38196","12:08:44","REDAN",5.24,120
"38197","12:08:44","REDAN",5.23,388
"38198","12:08:47","MILLENNIUM",10.1,5809
"38199","12:08:47","MILLENNIUM",10.1,4191
"38200","12:08:47","BIOTON",1.99,1325
"38201","12:08:48","MCI",9,589
"38202","12:08:49","NETIA",4.92,400
"38203","12:08:49","JUPITER",3.53,173
"38204","12:08:49","JUPITER",3.53,2727
"38205","12:08:49","JUPITER",3.53,100
"38206","12:08:49","TUP",16.9,140
"38207","12:08:51","BIOTON",1.99,2000
"38208","12:08:51","BIOTON",1.99,650
"38209","12:08:51","TPSA",25.99,50
"38210","12:08:52","PCGUARD",0.55,5866
